country,influencer,date,arms_transfer_security_aid_assistance,bribery_economic_corruption,diaspora_activation,diplomatic_mediation,diplomatic_recognition,diplomatic_sanction,diplomatic_statement,diplomatic_visit,economic_aid_assistance,intelligence_counterintelligence,investment,joint_security_force_exercise,media_campaign_intervention,political_process_policy_intervention,professional_cultural_exchange,security_cooperation,security_force_facility_presence,surveillance,tech_transfer_investment,trade_agreement_exchange,trade_financial_sanction,transnational_organization_crime,rai_999,total_articles,arms_transfer_security_aid_assistanceNorm,bribery_economic_corruptionNorm,diaspora_activationNorm,diplomatic_mediationNorm,diplomatic_recognitionNorm,diplomatic_sanctionNorm,diplomatic_statementNorm,diplomatic_visitNorm,economic_aid_assistanceNorm,intelligence_counterintelligenceNorm,investmentNorm,joint_security_force_exerciseNorm,media_campaign_interventionNorm,political_process_policy_interventionNorm,professional_cultural_exchangeNorm,security_cooperationNorm,security_force_facility_presenceNorm,surveillanceNorm,tech_transfer_investmentNorm,trade_agreement_exchangeNorm,trade_financial_sanctionNorm,transnational_organization_crimeNorm
Belarus,Combined,2022-05-01,5,0,0,0,1,5,8,2,0,1,6,0,1,0,15,4,3,2,2,0,46,0,5245,5346,9.352787130564908e-4,0,0,0,1.8705574261129816e-4,9.352787130564908e-4,0.0014964459408903852,3.741114852225963e-4,0,1.8705574261129816e-4,0.001122334455667789,0,1.8705574261129816e-4,0,0.0028058361391694723,7.482229704451926e-4,5.611672278338945e-4,3.741114852225963e-4,3.741114852225963e-4,0,0.008604564160119716,0
Belarus,Combined,2022-06-01,4,1,1,0,0,10,9,3,0,0,13,1,1,0,38,10,10,0,6,0,38,0,5050,5195,7.699711260827719e-4,1.9249278152069297e-4,1.9249278152069297e-4,0,0,0.0019249278152069298,0.0017324350336862368,5.774783445620789e-4,0,0,0.0025024061597690088,1.9249278152069297e-4,1.9249278152069297e-4,0,0.007314725697786333,0.0019249278152069298,0.0019249278152069298,0,0.0011549566891241579,0,0.007314725697786333,0
Belarus,Combined,2022-07-01,1,0,1,0,3,10,8,0,0,1,12,2,0,0,27,6,9,1,0,0,32,1,4788,4902,2.039983680130559e-4,0,2.039983680130559e-4,0,6.119951040391676e-4,0.002039983680130559,0.0016319869441044472,0,0,2.039983680130559e-4,0.0024479804161566705,4.079967360261118e-4,0,0,0.0055079559363525096,0.0012239902080783353,0.0018359853121175031,2.039983680130559e-4,0,0,0.006527947776417789,2.039983680130559e-4
Belarus,Combined,2022-08-01,2,0,0,0,2,15,6,0,0,1,9,11,2,0,19,9,5,1,1,1,14,0,4781,4879,4.099200655872105e-4,0,0,0,4.099200655872105e-4,0.003074400491904079,0.0012297601967616314,0,0,2.0496003279360525e-4,0.0018446402951424472,0.0022545603607296576,4.099200655872105e-4,0,0.0038942406230784996,0.0018446402951424472,0.0010248001639680262,2.0496003279360525e-4,2.0496003279360525e-4,2.0496003279360525e-4,0.0028694404591104736,0
Belarus,Combined,2022-09-01,1,0,0,1,1,13,2,6,0,0,10,5,0,0,15,10,8,0,5,6,38,0,4564,4685,2.1344717182497332e-4,0,0,2.1344717182497332e-4,2.1344717182497332e-4,0.002774813233724653,4.2689434364994664e-4,0.0012806830309498398,0,0,0.0021344717182497333,0.0010672358591248667,0,0,0.0032017075773745998,0.0021344717182497333,0.0017075773745997866,0,0.0010672358591248667,0.0012806830309498398,0.008110992529348986,0
Belarus,Combined,2022-10-01,10,0,1,1,1,7,24,3,0,1,8,4,1,1,37,16,31,1,1,2,20,0,4842,5012,0.0019952114924181963,0,1.9952114924181964e-4,1.9952114924181964e-4,1.9952114924181964e-4,0.0013966480446927375,0.004788507581803671,5.985634477254589e-4,0,1.9952114924181964e-4,0.0015961691939345571,7.980845969672786e-4,1.9952114924181964e-4,1.9952114924181964e-4,0.007382282521947326,0.0031923383878691143,0.006185155626496409,1.9952114924181964e-4,1.9952114924181964e-4,3.990422984836393e-4,0.0039904229848363925,0
Belarus,Combined,2022-11-01,6,0,0,0,0,3,7,3,2,0,9,2,2,4,17,12,12,2,1,0,19,1,4485,4587,0.0013080444735120995,0,0,0,0,6.540222367560497e-4,0.001526051885764116,6.540222367560497e-4,4.360148245040331e-4,0,0.001962066710268149,4.360148245040331e-4,4.360148245040331e-4,8.720296490080662e-4,0.003706126008284282,0.002616088947024199,0.002616088947024199,4.360148245040331e-4,2.1800741225201656e-4,0,0.004142140832788315,2.1800741225201656e-4
Belarus,Combined,2022-12-01,7,0,0,0,1,2,18,12,0,0,7,9,1,0,20,17,23,1,5,0,24,0,5099,5246,0.0013343499809378575,0,0,0,1.9062142584826535e-4,3.812428516965307e-4,0.003431185665268776,0.002287457110179184,0,0,0.0013343499809378575,0.001715592832634388,1.9062142584826535e-4,0,0.003812428516965307,0.003240564239420511,0.004384292794510103,1.9062142584826535e-4,9.531071292413268e-4,0,0.004574914220358368,0
Belarus,Combined,2023-01-01,4,0,0,0,2,6,10,2,1,0,8,34,0,1,22,9,19,2,3,2,22,0,5120,5267,7.594456047085627e-4,0,0,0,3.7972280235428136e-4,0.001139168407062844,0.0018986140117714068,3.7972280235428136e-4,1.8986140117714068e-4,0,0.0015188912094171254,0.0064552876400227836,0,1.8986140117714068e-4,0.004176950825897095,0.0017087526105942661,0.003607366622365673,3.7972280235428136e-4,5.69584203531422e-4,3.7972280235428136e-4,0.004176950825897095,0
Belarus,Combined,2023-02-01,4,0,0,0,4,8,16,14,0,3,12,4,1,1,16,13,9,1,2,2,20,0,4897,5027,7.957032027053909e-4,0,0,0,7.957032027053909e-4,0.0015914064054107818,0.0031828128108215637,0.0027849612094688683,0,5.967774020290431e-4,0.0023871096081161725,7.957032027053909e-4,1.9892580067634773e-4,1.9892580067634773e-4,0.0031828128108215637,0.0025860354087925202,0.0017903322060871295,1.9892580067634773e-4,3.9785160135269546e-4,3.9785160135269546e-4,0.003978516013526954,0
Belarus,Combined,2023-03-01,7,0,2,2,2,8,19,8,1,4,12,2,1,2,43,41,14,2,3,5,17,1,5672,5868,0.0011929107021131562,0,3.4083162917518747e-4,3.4083162917518747e-4,3.4083162917518747e-4,0.0013633265167007499,0.003237900477164281,0.0013633265167007499,1.7041581458759374e-4,6.816632583503749e-4,0.002044989775051125,3.4083162917518747e-4,1.7041581458759374e-4,3.4083162917518747e-4,0.00732788002726653,0.006987048398091343,0.0023858214042263124,3.4083162917518747e-4,5.112474437627812e-4,8.520790729379687e-4,0.0028970688479890935,1.7041581458759374e-4
Belarus,Combined,2023-04-01,9,0,0,0,2,5,7,3,0,3,8,1,0,0,22,32,5,3,3,2,18,0,5505,5628,0.0015991471215351812,0,0,0,3.5536602700781805e-4,8.884150675195451e-4,0.0012437810945273632,5.330490405117271e-4,0,5.330490405117271e-4,0.0014214641080312722,1.7768301350390902e-4,0,0,0.0039090262970859985,0.005685856432125089,8.884150675195451e-4,5.330490405117271e-4,5.330490405117271e-4,3.5536602700781805e-4,0.0031982942430703624,0
Belarus,Combined,2023-05-01,10,0,2,1,4,8,8,1,0,0,12,1,1,2,28,36,7,2,3,1,18,0,5768,5913,0.0016911889058007779,0,3.3823778116015557e-4,1.6911889058007779e-4,6.764755623203111e-4,0.0013529511246406223,0.0013529511246406223,1.6911889058007779e-4,0,0,0.0020294266869609334,1.6911889058007779e-4,1.6911889058007779e-4,3.3823778116015557e-4,0.004735328936242178,0.0060882800608828,0.0011838322340605445,3.3823778116015557e-4,5.073566717402334e-4,1.6911889058007779e-4,0.0030441400304414,0
Belarus,Combined,2023-06-01,12,1,0,2,0,8,33,3,1,3,14,1,1,4,39,54,29,3,2,3,18,1,6530,6762,0.001774622892635315,1.478852410529429e-4,0,2.957704821058858e-4,0,0.0011830819284235432,0.0048802129547471165,4.4365572315882877e-4,1.478852410529429e-4,4.4365572315882877e-4,0.002070393374741201,1.478852410529429e-4,1.478852410529429e-4,5.915409642117716e-4,0.005767524401064774,0.007985803016858917,0.004288671990535345,4.4365572315882877e-4,2.957704821058858e-4,4.4365572315882877e-4,0.0026619343389529724,1.478852410529429e-4
Belarus,Combined,2023-07-01,4,0,0,0,3,8,25,3,0,1,19,2,2,0,34,22,21,0,1,2,16,0,6225,6388,6.261740763932373e-4,0,0,0,4.69630557294928e-4,0.0012523481527864746,0.003913587977457733,4.69630557294928e-4,0,1.5654351909830932e-4,0.002974326862867877,3.1308703819661864e-4,3.1308703819661864e-4,0,0.005322479649342517,0.0034439574201628053,0.003287413901064496,0,1.5654351909830932e-4,3.1308703819661864e-4,0.002504696305572949,0
Belarus,Combined,2023-08-01,3,0,1,0,0,5,10,4,1,3,9,2,2,0,22,18,15,2,1,2,17,0,6458,6575,4.5627376425855514e-4,0,1.520912547528517e-4,0,0,7.604562737642585e-4,0.001520912547528517,6.083650190114068e-4,1.520912547528517e-4,4.5627376425855514e-4,0.0013688212927756654,3.041825095057034e-4,3.041825095057034e-4,0,0.0033460076045627378,0.0027376425855513307,0.0022813688212927757,3.041825095057034e-4,1.520912547528517e-4,3.041825095057034e-4,0.002585551330798479,0
Belarus,Combined,2023-09-01,1,0,0,0,3,5,8,1,2,0,4,5,1,0,53,5,2,1,2,4,18,1,6222,6338,1.577784790154623e-4,0,0,0,4.733354370463869e-4,7.888923950773115e-4,0.0012622278321236984,1.577784790154623e-4,3.155569580309246e-4,0,6.311139160618492e-4,7.888923950773115e-4,1.577784790154623e-4,0,0.0083622593878195,7.888923950773115e-4,3.155569580309246e-4,1.577784790154623e-4,3.155569580309246e-4,6.311139160618492e-4,0.002840012622278321,1.577784790154623e-4
Belarus,Combined,2023-10-01,1,0,2,0,2,6,7,3,0,2,14,4,0,2,28,8,0,0,2,1,11,0,5803,5896,1.6960651289009497e-4,0,3.3921302578018993e-4,0,3.3921302578018993e-4,0.0010176390773405698,0.0011872455902306649,5.088195386702849e-4,0,3.3921302578018993e-4,0.0023744911804613297,6.784260515603799e-4,0,3.3921302578018993e-4,0.0047489823609226595,0.0013568521031207597,0,0,3.3921302578018993e-4,1.6960651289009497e-4,0.0018656716417910447,0
Belarus,Combined,2023-11-01,6,1,0,1,4,2,2,2,1,0,12,0,0,0,42,2,0,1,0,0,10,0,5501,5587,0.0010739216037229282,1.7898693395382138e-4,0,1.7898693395382138e-4,7.159477358152855e-4,3.5797386790764276e-4,3.5797386790764276e-4,3.5797386790764276e-4,1.7898693395382138e-4,0,0.0021478432074458565,0,0,0,0.007517451226060497,3.5797386790764276e-4,0,1.7898693395382138e-4,0,0,0.0017898693395382137,0
Belarus,Combined,2023-12-01,0,0,2,1,5,3,6,4,2,3,9,3,1,2,37,8,1,2,3,1,15,0,5590,5698,0,0,3.51000351000351e-4,1.755001755001755e-4,8.775008775008775e-4,5.265005265005265e-4,0.001053001053001053,7.02000702000702e-4,3.51000351000351e-4,5.265005265005265e-4,0.0015795015795015794,5.265005265005265e-4,1.755001755001755e-4,3.51000351000351e-4,0.006493506493506494,0.001404001404001404,1.755001755001755e-4,3.51000351000351e-4,5.265005265005265e-4,1.755001755001755e-4,0.0026325026325026324,0
Belarus,Combined,2024-01-01,3,0,0,0,1,2,2,2,0,0,5,2,1,0,23,7,3,0,0,1,5,0,5545,5602,5.355230274901821e-4,0,0,0,1.785076758300607e-4,3.570153516601214e-4,3.570153516601214e-4,3.570153516601214e-4,0,0,8.925383791503035e-4,3.570153516601214e-4,1.785076758300607e-4,0,0.004105676544091396,0.0012495537308104248,5.355230274901821e-4,0,0,1.785076758300607e-4,8.925383791503035e-4,0
Belarus,Combined,2024-02-01,0,0,0,0,2,1,0,1,0,0,9,1,1,3,21,3,0,0,2,2,11,0,5872,5929,0,0,0,0,3.3732501264968796e-4,1.6866250632484398e-4,0,1.6866250632484398e-4,0,0,0.0015179625569235959,1.6866250632484398e-4,1.6866250632484398e-4,5.059875189745319e-4,0.0035419126328217238,5.059875189745319e-4,0,0,3.3732501264968796e-4,3.3732501264968796e-4,0.0018552875695732839,0
Belarus,Combined,2024-03-01,0,0,1,0,1,4,2,0,1,0,2,0,0,14,30,3,1,1,2,2,25,0,5998,6087,0,0,1.642845408247084e-4,0,1.642845408247084e-4,6.571381632988336e-4,3.285690816494168e-4,0,1.642845408247084e-4,0,3.285690816494168e-4,0,0,0.0022999835715459176,0.0049285362247412515,4.928536224741252e-4,1.642845408247084e-4,1.642845408247084e-4,3.285690816494168e-4,3.285690816494168e-4,0.0041071135206177094,0
Belarus,Combined,2024-04-01,3,1,0,0,2,4,3,3,0,0,17,0,2,2,52,6,2,2,2,4,8,0,6188,6301,4.7611490239644503e-4,1.5870496746548166e-4,0,0,3.174099349309633e-4,6.348198698619266e-4,4.7611490239644503e-4,4.7611490239644503e-4,0,0,0.0026979844469131884,0,3.174099349309633e-4,3.174099349309633e-4,0.008252658308205046,9.522298047928901e-4,3.174099349309633e-4,3.174099349309633e-4,3.174099349309633e-4,6.348198698619266e-4,0.0012696397397238533,0
Belarus,Combined,2024-05-01,1,0,0,0,4,1,4,12,4,1,12,4,3,1,44,17,2,1,4,0,9,0,6078,6202,1.6123831022250886e-4,0,0,0,6.449532408900354e-4,1.6123831022250886e-4,6.449532408900354e-4,0.0019348597226701064,6.449532408900354e-4,1.6123831022250886e-4,0.0019348597226701064,6.449532408900354e-4,4.837149306675266e-4,1.6123831022250886e-4,0.00709448564979039,0.0027410512737826506,3.224766204450177e-4,1.6123831022250886e-4,6.449532408900354e-4,0,0.0014511447920025798,0
Belarus,Combined,2024-06-01,4,2,0,0,5,1,5,6,0,0,13,14,0,1,74,9,0,0,1,4,9,0,5913,6061,6.599571027883187e-4,3.2997855139415937e-4,0,0,8.249463784853984e-4,1.6498927569707968e-4,8.249463784853984e-4,9.89935654182478e-4,0,0,0.002144860584062036,0.0023098498597591156,0,1.6498927569707968e-4,0.012209206401583897,0.0014849034812737172,0,0,1.6498927569707968e-4,6.599571027883187e-4,0.0014849034812737172,0
Belarus,Combined,2024-07-01,0,0,1,0,3,0,3,8,1,3,14,13,3,1,33,9,1,0,1,0,7,1,5961,6063,0,0,1.6493485073396007e-4,0,4.948045522018803e-4,0,4.948045522018803e-4,0.0013194788058716806,1.6493485073396007e-4,4.948045522018803e-4,0.002309087910275441,0.0021441530595414813,4.948045522018803e-4,1.6493485073396007e-4,0.0054428500742206825,0.0014844136566056407,1.6493485073396007e-4,0,1.6493485073396007e-4,0,0.0011545439551377205,1.6493485073396007e-4
Belarus,Combined,2024-08-01,0,0,0,0,5,0,3,6,1,1,8,9,4,0,29,23,3,0,3,5,6,0,5285,5391,0,0,0,0,9.274717121127806e-4,0,5.564830272676684e-4,0.0011129660545353367,1.854943424225561e-4,1.854943424225561e-4,0.0014839547393804488,0.001669449081803005,7.419773696902244e-4,0,0.005379335930254127,0.004266369875718791,5.564830272676684e-4,0,5.564830272676684e-4,9.274717121127806e-4,0.0011129660545353367,0
Belarus,Combined,2024-09-01,1,0,2,0,6,0,0,0,0,0,12,3,1,0,37,20,2,1,2,4,6,0,5568,5665,1.76522506619594e-4,0,3.53045013239188e-4,0,0.001059135039717564,0,0,0,0,0,0.002118270079435128,5.29567519858782e-4,1.76522506619594e-4,0,0.0065313327449249775,0.00353045013239188,3.53045013239188e-4,1.76522506619594e-4,3.53045013239188e-4,7.06090026478376e-4,0.001059135039717564,0
Belarus,Combined,2024-10-01,2,0,0,0,1,0,6,7,1,0,10,4,0,1,34,11,1,1,2,2,6,0,5804,5893,3.3938571186153065e-4,0,0,0,1.6969285593076533e-4,0,0.001018157135584592,0.0011878499915153572,1.6969285593076533e-4,0,0.0016969285593076533,6.787714237230613e-4,0,1.6969285593076533e-4,0.00576955710164602,0.0018666214152384185,1.6969285593076533e-4,1.6969285593076533e-4,3.3938571186153065e-4,3.3938571186153065e-4,0.001018157135584592,0
Belarus,Combined,2024-11-01,3,0,0,0,1,0,0,1,0,0,8,0,2,0,36,6,1,1,3,1,9,0,5620,5692,5.270555165144061e-4,0,0,0,1.7568517217146873e-4,0,0,1.7568517217146873e-4,0,0,0.0014054813773717498,0,3.5137034434293746e-4,0,0.0063246661981728744,0.0010541110330288123,1.7568517217146873e-4,1.7568517217146873e-4,5.270555165144061e-4,1.7568517217146873e-4,0.0015811665495432186,0
Belarus,Combined,2024-12-01,0,0,0,0,1,0,0,0,0,0,3,0,0,0,25,9,0,0,1,4,4,0,2537,2584,0,0,0,0,3.869969040247678e-4,0,0,0,0,0,0.0011609907120743034,0,0,0,0.009674922600619196,0.00348297213622291,0,0,3.869969040247678e-4,0.0015479876160990713,0.0015479876160990713,0
Belarus,Russia,2012-01-01,0,1,0,0,0,0,0,1,0,0,3,0,1,0,11,2,1,0,1,2,3,0,4384,4410,0,2.2675736961451248e-4,0,0,0,0,0,2.2675736961451248e-4,0,0,6.802721088435374e-4,0,2.2675736961451248e-4,0,0.002494331065759637,4.5351473922902497e-4,2.2675736961451248e-4,0,2.2675736961451248e-4,4.5351473922902497e-4,6.802721088435374e-4,0
Belarus,Russia,2012-02-01,1,0,0,0,0,1,2,0,0,0,7,0,1,0,22,1,1,0,0,1,3,0,4890,4930,0.00020283975659229209,0,0,0,0,0.00020283975659229209,0.00040567951318458417,0,0,0,0.0014198782961460446,0,0.00020283975659229209,0,0.004462474645030426,0.00020283975659229209,0.00020283975659229209,0,0,0.00020283975659229209,6.085192697768763e-4,0
Belarus,Russia,2012-03-01,0,0,2,0,0,1,3,3,0,0,3,0,0,1,14,4,0,0,0,3,14,0,4914,4962,0,0,4.0306328093510683e-4,0,0,2.0153164046755341e-4,6.045949214026602e-4,6.045949214026602e-4,0,0,6.045949214026602e-4,0,0,2.0153164046755341e-4,0.0028214429665457475,8.061265618702137e-4,0,0,0,6.045949214026602e-4,0.0028214429665457475,0
Belarus,Russia,2012-04-01,0,0,1,0,0,1,0,0,0,1,2,0,0,1,18,2,0,0,0,2,6,0,4277,4311,0,0,2.3196474135931338e-4,0,0,2.3196474135931338e-4,0,0,0,2.3196474135931338e-4,4.6392948271862676e-4,0,0,2.3196474135931338e-4,0.0041753653444676405,4.6392948271862676e-4,0,0,0,4.6392948271862676e-4,0.0013917884481558804,0
Belarus,Russia,2012-05-01,1,0,0,0,1,1,1,8,1,0,4,0,0,0,21,3,0,0,0,1,2,0,4647,4691,2.1317416329140907e-4,0,0,0,2.1317416329140907e-4,2.1317416329140907e-4,2.1317416329140907e-4,0.0017053933063312726,2.1317416329140907e-4,0,8.526966531656363e-4,0,0,0,0.004476657429119591,6.395224898742272e-4,0,0,0,2.1317416329140907e-4,4.2634832658281814e-4,0
Belarus,Russia,2012-06-01,0,0,1,0,3,0,2,5,1,0,13,1,0,0,24,2,0,0,1,4,14,0,4848,4919,0,0,2.0329335230737954e-4,0,6.098800569221387e-4,0,4.065867046147591e-4,0.0010164667615368977,2.0329335230737954e-4,0,0.002642813579995934,2.0329335230737954e-4,0,0,0.00487904045537711,4.065867046147591e-4,0,0,2.0329335230737954e-4,8.131734092295182e-4,0.0028461069323033137,0
Belarus,Russia,2012-07-01,0,1,2,0,1,2,1,1,2,1,8,2,0,1,13,2,0,0,0,0,3,0,4856,4896,0,2.042483660130719e-4,4.084967320261438e-4,0,2.042483660130719e-4,4.084967320261438e-4,2.042483660130719e-4,2.042483660130719e-4,4.084967320261438e-4,2.042483660130719e-4,0.0016339869281045752,4.084967320261438e-4,0,2.042483660130719e-4,0.0026552287581699347,4.084967320261438e-4,0,0,0,0,6.127450980392157e-4,0
Belarus,Russia,2012-08-01,1,0,0,0,2,2,4,1,0,0,7,0,0,2,14,2,0,0,0,0,2,0,5531,5568,1.7959770114942528e-4,0,0,0,3.5919540229885057e-4,3.5919540229885057e-4,7.183908045977011e-4,1.7959770114942528e-4,0,0,0.001257183908045977,0,0,3.5919540229885057e-4,0.002514367816091954,3.5919540229885057e-4,0,0,0,0,3.5919540229885057e-4,0
Belarus,Russia,2012-09-01,1,0,0,0,8,0,0,4,0,0,7,2,1,4,27,1,0,0,1,1,5,0,4938,5000,2e-4,0,0,0,0.0016,0,0,8e-4,0,0,0.0014,4e-4,2e-4,8e-4,0.0054,2e-4,0,0,2e-4,2e-4,0.001,0
Belarus,Russia,2012-10-01,0,0,0,0,3,1,1,5,0,0,10,0,1,2,22,4,1,0,0,1,6,0,5691,5748,0,0,0,0,5.219206680584551e-4,1.7397355601948505e-4,1.7397355601948505e-4,8.698677800974252e-4,0,0,0.0017397355601948504,0,1.7397355601948505e-4,3.479471120389701e-4,0.003827418232428671,6.958942240779402e-4,1.7397355601948505e-4,0,0,1.7397355601948505e-4,0.0010438413361169101,0
Belarus,Russia,2012-11-01,0,2,1,0,1,2,1,1,0,0,24,1,1,1,34,2,0,0,1,1,4,0,5981,6058,0,3.301419610432486e-4,1.650709805216243e-4,0,1.650709805216243e-4,3.301419610432486e-4,1.650709805216243e-4,1.650709805216243e-4,0,0,0.003961703532518983,1.650709805216243e-4,1.650709805216243e-4,1.650709805216243e-4,0.005612413337735226,3.301419610432486e-4,0,0,1.650709805216243e-4,1.650709805216243e-4,6.602839220864972e-4,0
Belarus,Russia,2012-12-01,4,2,0,0,2,1,1,5,0,1,17,0,1,1,27,1,0,0,1,1,2,0,5603,5670,7.054673721340388e-4,3.527336860670194e-4,0,0,3.527336860670194e-4,1.763668430335097e-4,1.763668430335097e-4,8.818342151675485e-4,0,1.763668430335097e-4,0.002998236331569665,0,1.763668430335097e-4,1.763668430335097e-4,0.004761904761904762,1.763668430335097e-4,0,0,1.763668430335097e-4,1.763668430335097e-4,3.527336860670194e-4,0
Belarus,Russia,2013-01-01,1,0,0,0,1,0,0,0,0,0,12,0,1,1,27,5,0,1,0,1,4,0,5812,5866,1.7047391749062393e-4,0,0,0,1.7047391749062393e-4,0,0,0,0,0,0.002045687009887487,0,1.7047391749062393e-4,1.7047391749062393e-4,0.004602795772246846,8.523695874531196e-4,0,1.7047391749062393e-4,0,1.7047391749062393e-4,6.818956699624957e-4,0
Belarus,Russia,2013-02-01,0,1,0,0,0,1,0,2,0,0,11,2,0,0,30,1,0,1,2,1,2,0,5462,5516,0,1.8129079042784627e-4,0,0,0,1.8129079042784627e-4,0,3.6258158085569254e-4,0,0,0.001994198694706309,3.6258158085569254e-4,0,0,0.005438723712835388,1.8129079042784627e-4,0,1.8129079042784627e-4,3.6258158085569254e-4,1.8129079042784627e-4,3.6258158085569254e-4,0
Belarus,Russia,2013-03-01,1,0,0,0,0,2,0,1,0,0,7,1,0,0,33,1,0,1,0,1,2,0,5754,5804,1.7229496898690558e-4,0,0,0,0,3.4458993797381116e-4,0,1.7229496898690558e-4,0,0,0.001206064782908339,1.7229496898690558e-4,0,0,0.005685733976567884,1.7229496898690558e-4,0,1.7229496898690558e-4,0,1.7229496898690558e-4,3.4458993797381116e-4,0
Belarus,Russia,2013-04-01,2,0,0,0,0,1,2,3,1,0,13,3,1,0,31,6,9,0,2,1,3,1,6037,6116,3.270111183780249e-4,0,0,0,0,1.6350555918901244e-4,3.270111183780249e-4,4.905166775670373e-4,1.6350555918901244e-4,0,0.0021255722694571615,4.905166775670373e-4,1.6350555918901244e-4,0,0.005068672334859386,9.810333551340746e-4,0.0014715500327011119,0,3.270111183780249e-4,1.6350555918901244e-4,4.905166775670373e-4,1.6350555918901244e-4
Belarus,Russia,2013-05-01,0,0,0,0,0,0,0,4,0,0,8,1,0,0,35,4,0,0,1,1,5,0,5107,5166,0,0,0,0,0,0,0,7.742934572202865e-4,0,0,0.001548586914440573,1.9357336430507162e-4,0,0,0.006775067750677507,7.742934572202865e-4,0,0,1.9357336430507162e-4,1.9357336430507162e-4,9.678668215253581e-4,0
Belarus,Russia,2013-06-01,1,0,0,0,1,1,1,8,0,0,7,1,1,0,46,5,5,0,0,0,3,0,5274,5354,1.8677624206200972e-4,0,0,0,1.8677624206200972e-4,1.8677624206200972e-4,1.8677624206200972e-4,0.0014942099364960778,0,0,0.001307433694434068,1.8677624206200972e-4,1.8677624206200972e-4,0,0.008591707134852447,9.338812103100486e-4,9.338812103100486e-4,0,0,0,5.603287261860292e-4,0
Belarus,Russia,2013-07-01,1,1,0,0,2,1,0,5,0,0,4,1,0,0,16,0,3,0,1,0,7,0,6359,6401,1.562255897516013e-4,1.562255897516013e-4,0,0,3.124511795032026e-4,1.562255897516013e-4,0,7.811279487580066e-4,0,0,6.249023590064052e-4,1.562255897516013e-4,0,0,0.002499609436025621,0,4.6867676925480396e-4,0,1.562255897516013e-4,0,0.0010935791282612093,0
Belarus,Russia,2013-08-01,0,0,1,0,1,4,0,0,0,0,9,1,0,0,26,5,0,0,0,0,10,0,6520,6577,0,0,1.520450053215752e-4,0,1.520450053215752e-4,6.081800212863008e-4,0,0,0,0,0.0013684050478941767,1.520450053215752e-4,0,0,0.003953170138360954,7.60225026607876e-4,0,0,0,0,0.001520450053215752,0
Belarus,Russia,2013-09-01,0,0,0,0,1,2,1,0,1,0,21,17,1,1,40,5,3,0,1,4,11,0,6837,6946,0,0,0,0,1.4396775122372588e-4,2.8793550244745177e-4,1.4396775122372588e-4,0,1.4396775122372588e-4,0,0.0030233227756982436,0.0024474517708033402,1.4396775122372588e-4,1.4396775122372588e-4,0.005758710048949035,7.198387561186294e-4,4.319032536711777e-4,0,1.4396775122372588e-4,5.758710048949035e-4,0.0015836452634609846,0
Belarus,Russia,2013-10-01,4,0,0,0,1,2,0,0,1,0,14,5,1,0,23,1,0,2,2,1,6,0,6884,6947,5.75788109975529e-4,0,0,0,1.4394702749388226e-4,2.878940549877645e-4,0,0,1.4394702749388226e-4,0,0.0020152583849143515,7.197351374694113e-4,1.4394702749388226e-4,0,0.0033107816323592917,1.4394702749388226e-4,0,2.878940549877645e-4,2.878940549877645e-4,1.4394702749388226e-4,8.636821649632935e-4,0
Belarus,Russia,2013-11-01,1,0,0,0,3,5,1,1,0,1,7,2,0,0,31,3,1,0,0,0,3,0,6636,6695,1.4936519790888724e-4,0,0,0,4.4809559372666166e-4,7.468259895444362e-4,1.4936519790888724e-4,1.4936519790888724e-4,0,1.4936519790888724e-4,0.0010455563853622107,2.987303958177745e-4,0,0,0.004630321135175504,4.4809559372666166e-4,1.4936519790888724e-4,0,0,0,4.4809559372666166e-4,0
Belarus,Russia,2013-12-01,2,0,0,0,0,0,0,12,5,1,14,0,2,0,35,1,0,0,0,3,0,0,6257,6332,3.158559696778269e-4,0,0,0,0,0,0,0.0018951358180669614,7.896399241945673e-4,1.5792798483891344e-4,0.0022109917877447885,0,3.158559696778269e-4,0,0.005527479469361971,1.5792798483891344e-4,0,0,0,4.7378395451674036e-4,0,0
Belarus,Russia,2014-01-01,4,0,0,0,2,1,1,1,2,1,6,0,2,0,11,2,0,2,0,0,6,0,5903,5944,6.729475100942127e-4,0,0,0,3.3647375504710633e-4,1.6823687752355316e-4,1.6823687752355316e-4,1.6823687752355316e-4,3.3647375504710633e-4,1.6823687752355316e-4,0.001009421265141319,0,3.3647375504710633e-4,0,0.0018506056527590848,3.3647375504710633e-4,0,3.3647375504710633e-4,0,0,0.001009421265141319,0
Belarus,Russia,2014-02-01,0,0,0,0,1,3,2,0,0,0,7,3,2,0,22,4,0,0,0,1,7,0,5633,5685,0,0,0,0,1.7590149516270889e-4,5.277044854881266e-4,3.5180299032541777e-4,0,0,0,0.0012313104661389623,5.277044854881266e-4,3.5180299032541777e-4,0,0.0038698328935795954,7.036059806508355e-4,0,0,0,1.7590149516270889e-4,0.0012313104661389623,0
